9.925362e6	0.038299
1e7	0.038
1.02e7	0.0372
1.04e7	0.0364
1.05e7	0.036
1.0509e7	0.035964
1.050922e7	0.035963
1.06e7	0.0356
1.08e7	0.0348
1.1e7	0.034
1.1093e7	0.033814
1.109306e7	0.033814
1.12e7	0.0336
1.14e7	0.0332
1.15e7	0.033
1.16e7	0.0326
1.1677e7	0.032292
1.18e7	0.0318
1.2e7	0.031
1.225e7	0.03
1.2261e7	0.029956
1.25e7	0.029
1.275e7	0.0285
1.2845e7	0.02831
1.3e7	0.028
1.325e7	0.0275
1.3428e7	0.027144
1.342844e7	0.027143
1.35e7	0.027
1.375e7	0.0265
1.4e7	0.026
1.4012e7	0.025976
1.401228e7	0.025975
1.425e7	0.0255
1.45e7	0.025
1.4596e7	0.024808
1.459613e7	0.024808
1.475e7	0.0245
1.5e7	0.024
1.518e7	0.023748
1.525e7	0.02365
1.55e7	0.0233
1.575e7	0.0229
1.5764e7	0.022878
1.6e7	0.0225
1.625e7	0.022
1.6348e7	0.021804
1.65e7	0.0215
1.675e7	0.021
1.6931e7	0.020638
1.693151e7	0.020637
1.7e7	0.0205
1.725e7	0.02
1.75e7	0.0195
1.7515e7	0.01947
1.751535e7	0.019469
1.775e7	0.019
1.8e7	0.0185
1.8099e7	0.018322
1.80992e7	0.018321
1.825e7	0.01805
1.85e7	0.0176
1.875e7	0.0172
1.9e7	0.0168
1.925e7	0.01635
1.95e7	0.0159
1.975e7	0.01545
2e7	0.015
