0 0.000492814
0.555556 -0.000207733
1.11111 -0.00242055
1.66667 0.0010225
2.22222 0.00204247
2.77778 -0.000566386
3.33333 -0.000815224
3.88889 0.000369761
4.44444 0.00174403
5 -0.00143458
5.55556 0.000153632
6.11111 -0.00018653
6.66667 -0.000230991
7.22222 0.000985964
7.77778 -0.000973025
8.33333 0.000700836
8.88889 0.00185188
9.44444 0.000226199
10 -0.000625634
10.5556 0.000175072
11.1111 0.000682719
11.6667 0.000196454
12.2222 -0.00119929
12.7778 0.00104006
13.3333 0.00150418
13.8889 0.000153735
14.4444 -0.00153276
15 -0.00018881
15.5556 0.000556788
16.1111 -0.00100285
16.6667 -0.000801564
17.2222 0.000788719
17.7778 -6.48942e-05
18.3333 0.000131753
18.8889 -0.000360641
19.4444 -0.000142895
20 0.00103153
20.5556 -0.00010567
21.1111 -0.000870529
21.6667 -0.000459709
22.2222 0.000590203
22.7778 -0.00011329
23.3333 -0.00138883
23.8889 0.000624766
24.4444 0.000521476
25 -0.000244053
25.5556 -0.000560622
26.1111 -0.00110136
26.6667 0.000914423
27.2222 0.000586829
27.7778 -0.000732705
28.3333 0.00104576
28.8889 0.00137106
29.4444 -0.00384322
30 -0.0128672
30.5556 -0.0370056
31.1111 -0.077898
31.6667 -0.163209
32.2222 -0.254064
32.7778 -0.363863
33.3333 -0.478162
33.8889 -0.595369
34.4444 -0.701067
35 -0.795259
35.5556 -0.866363
36.1111 -0.919615
36.6667 -0.950917
37.2222 -0.961458
37.7778 -0.957707
38.3333 -0.943225
38.8889 -0.916019
39.4444 -0.878688
40 -0.836317
40.5556 -0.790279
41.1111 -0.743296
41.6667 -0.692406
42.2222 -0.643766
42.7778 -0.593851
43.3333 -0.545777
43.8889 -0.499934
44.4444 -0.456447
45 -0.420387
45.5556 -0.381278
46.1111 -0.347334
46.6667 -0.315807
47.2222 -0.288654
47.7778 -0.263205
48.3333 -0.238669
48.8889 -0.217511
49.4444 -0.19866
50 -0.181268
50.5556 -0.164772
51.1111 -0.149155
51.6667 -0.136427
52.2222 -0.125958
52.7778 -0.113601
53.3333 -0.104478
53.8889 -0.0971932
54.4444 -0.0902687
55 -0.0824512
55.5556 -0.0774344
56.1111 -0.0740261
56.6667 -0.069652
57.2222 -0.0651139
57.7778 -0.0608014
58.3333 -0.0588107
58.8889 -0.0582896
59.4444 -0.0553769
60 -0.0516203
60.5556 -0.0508169
61.1111 -0.0502202
61.6667 -0.0482087
62.2222 -0.0461859
62.7778 -0.0462603
63.3333 -0.0458099
63.8889 -0.0437207
64.4444 -0.0407858
65 -0.0384278
65.5556 -0.0389076
66.1111 -0.0362463
66.6667 -0.0346733
67.2222 -0.0325318
67.7778 -0.0323013
68.3333 -0.0293541
68.8889 -0.0287606
69.4444 -0.0273837
70 -0.0265258
70.5556 -0.0241623
71.1111 -0.0238049
71.6667 -0.024424
72.2222 -0.0238925
72.7778 -0.020662
73.3333 -0.0221452
73.8889 -0.0210956
74.4444 -0.0219404
75 -0.0206536
75.5556 -0.0198702
76.1111 -0.0219281
76.6667 -0.020687
77.2222 -0.0209586
77.7778 -0.0213489
78.3333 -0.0205837
78.8889 -0.0213492
79.4444 -0.0192811
80 -0.0192649
80.5556 -0.019983
81.1111 -0.0185653
81.6667 -0.0182258
82.2222 -0.0166647
82.7778 -0.0148657
83.3333 -0.0155157
83.8889 -0.0138072
84.4444 -0.0105873
85 -0.0133629
85.5556 -0.0138181
86.1111 -0.0124619
86.6667 -0.0137048
87.2222 -0.0123054
87.7778 -0.0154568
88.3333 -0.0122303
88.8889 -0.0119935
89.4444 -0.0145987
90 -0.0139491
90.5556 -0.014155
91.1111 -0.0140718
91.6667 -0.0163
92.2222 -0.0163737
92.7778 -0.0146099
93.3333 -0.015284
93.8889 -0.01445
94.4444 -0.0151628
95 -0.01516
95.5556 -0.0139282
96.1111 -0.0137966
96.6667 -0.0137388
97.2222 -0.0131626
97.7778 -0.0141478
98.3333 -0.0133807
98.8889 -0.014302
99.4444 -0.0142302
100 -0.0159458
100.556 -0.015268
101.111 -0.0159165
101.667 -0.016674
102.222 -0.0158755
102.778 -0.016446
103.333 -0.0161371
103.889 -0.0161159
104.444 -0.0153962
105 -0.0156209
105.556 -0.0162356
106.111 -0.0163442
106.667 -0.0147439
107.222 -0.0154966
107.778 -0.0150425
108.333 -0.0140705
108.889 -0.0129469
109.444 -0.0137826
110 -0.0114905
110.556 -0.0106409
111.111 -0.0105415
111.667 -0.0103899
112.222 -0.00952489
112.778 -0.0088794
113.333 -0.00622867
113.889 -0.00664364
114.444 -0.00736448
115 -0.0059797
115.556 -0.00530214
116.111 -0.00560642
116.667 -0.00683175
117.222 -0.00548268
117.778 -0.00479386
118.333 -0.00492274
118.889 -0.00515002
119.444 -0.00663067
120 -0.00599587
120.556 -0.00538972
121.111 -0.00721832
121.667 -0.00714777
122.222 -0.00644948
122.778 -0.00740697
123.333 -0.00773906
123.889 -0.00711289
124.444 -0.00701325
125 -0.00706184
125.556 -0.00699976
126.111 -0.00555493
