0 0.0042246
0.555556 -0.00339417
1.11111 0.00228363
1.66667 -0.00104144
2.22222 0.00363293
2.77778 -0.00181871
3.33333 0.00283895
3.88889 -0.00235814
4.44444 0.00455133
5 -0.00410185
5.55556 0.00279525
6.11111 -0.00221985
6.66667 0.00485132
7.22222 -0.00330495
7.77778 0.00225879
8.33333 -0.00207606
8.88889 0.0041749
9.44444 -0.00348102
10 0.00139498
10.5556 -0.000890822
11.1111 0.00341176
11.6667 -0.00352347
12.2222 0.0027372
12.7778 -0.000181542
13.3333 0.00341408
13.8889 -0.00398778
14.4444 0.00281439
15 -0.000420049
15.5556 0.00342982
16.1111 -0.00346192
16.6667 0.00276178
17.2222 -0.0027954
17.7778 0.00298798
18.3333 -0.00379605
18.8889 0.00212333
19.4444 -0.0010157
20 0.00486107
20.5556 -0.00397065
21.1111 0.00335129
21.6667 -0.00194455
22.2222 0.00335652
22.7778 -0.00410744
23.3333 0.00236621
23.8889 -0.00275087
24.4444 0.00291291
25 -0.00412507
25.5556 0.00227104
26.1111 -0.00173296
26.6667 0.00338552
27.2222 -0.00268456
27.7778 0.00141428
28.3333 -0.00226913
28.8889 0.00189028
29.4444 -0.00605684
30 -0.00832768
30.5556 -0.0372972
31.1111 -0.0710598
31.6667 -0.168205
32.2222 -0.249566
32.7778 -0.368381
33.3333 -0.479533
33.8889 -0.601605
34.4444 -0.70153
35 -0.794866
35.5556 -0.863405
36.1111 -0.921452
36.6667 -0.946231
37.2222 -0.958902
37.7778 -0.949305
38.3333 -0.934437
38.8889 -0.903867
39.4444 -0.868549
40 -0.822927
40.5556 -0.784405
41.1111 -0.733885
41.6667 -0.687449
42.2222 -0.635995
42.7778 -0.594261
43.3333 -0.543151
43.8889 -0.503116
44.4444 -0.456726
45 -0.427714
45.5556 -0.381177
46.1111 -0.35554
46.6667 -0.315627
47.2222 -0.297864
47.7778 -0.262504
48.3333 -0.246296
48.8889 -0.213753
49.4444 -0.202656
50 -0.178566
50.5556 -0.168859
51.1111 -0.145585
51.6667 -0.142636
52.2222 -0.12274
52.7778 -0.117829
53.3333 -0.102766
53.8889 -0.103506
54.4444 -0.0900459
55 -0.0884676
55.5556 -0.0776118
56.1111 -0.0800356
56.6667 -0.0683965
57.2222 -0.0690556
57.7778 -0.0614938
58.3333 -0.0668884
58.8889 -0.0561432
59.4444 -0.0591047
60 -0.0503542
60.5556 -0.0570191
61.1111 -0.0490113
61.6667 -0.0513896
62.2222 -0.044491
62.7778 -0.0483534
63.3333 -0.0402584
63.8889 -0.0441518
64.4444 -0.0371507
65 -0.0411907
65.5556 -0.0341021
66.1111 -0.0374481
66.6667 -0.0295948
67.2222 -0.0359781
67.7778 -0.030296
68.3333 -0.0332482
68.8889 -0.0278862
69.4444 -0.0346518
70 -0.0290388
70.5556 -0.0322742
71.1111 -0.0260522
71.6667 -0.0349273
72.2222 -0.0285215
72.7778 -0.0311307
73.3333 -0.0259824
73.8889 -0.0322878
74.4444 -0.0275733
75 -0.0290929
75.5556 -0.0242964
76.1111 -0.0285633
76.6667 -0.0228292
77.2222 -0.0269611
77.7778 -0.0194412
78.3333 -0.0245329
78.8889 -0.0193675
79.4444 -0.0223978
80 -0.0167902
80.5556 -0.0245754
81.1111 -0.0166994
81.6667 -0.0193087
82.2222 -0.0162757
82.7778 -0.0226599
83.3333 -0.0152059
83.8889 -0.0217178
84.4444 -0.0145723
85 -0.0225714
85.5556 -0.0180649
86.1111 -0.0215815
86.6667 -0.0155152
87.2222 -0.0209851
87.7778 -0.0178738
88.3333 -0.0192838
88.8889 -0.0148209
89.4444 -0.0212095
90 -0.0154064
90.5556 -0.0183905
91.1111 -0.0125232
91.6667 -0.0183333
92.2222 -0.0131571
92.7778 -0.0155673
93.3333 -0.0110369
93.8889 -0.0178345
94.4444 -0.0101253
95 -0.0137113
95.5556 -0.0100027
96.1111 -0.0159527
96.6667 -0.0121942
97.2222 -0.0150489
97.7778 -0.0112099
98.3333 -0.0191144
98.8889 -0.013916
99.4444 -0.0190505
100 -0.0126461
100.556 -0.0229621
101.111 -0.0170909
101.667 -0.0231062
102.222 -0.0143938
102.778 -0.0232342
103.333 -0.016356
103.889 -0.0212584
104.444 -0.0151922
105 -0.0211199
105.556 -0.0142704
106.111 -0.0182812
106.667 -0.0115319
107.222 -0.018802
107.778 -0.0095807
108.333 -0.0145438
108.889 -0.00947338
109.444 -0.0149743
110 -0.00834022
110.556 -0.0122962
111.111 -0.00837579
111.667 -0.0141398
112.222 -0.00856996
112.778 -0.0116618
113.333 -0.00682693
113.889 -0.0131775
114.444 -0.00644231
115 -0.0123938
115.556 -0.00540447
116.111 -0.0110611
116.667 -0.00673412
117.222 -0.0109049
117.778 -0.00342278
118.333 -0.00895929
118.889 -0.00463169
119.444 -0.00688998
120 -0.00174384
120.556 -0.0084711
121.111 -0.00327097
121.667 -0.00703988
122.222 -0.000346118
122.778 -0.00783765
123.333 -0.00474707
123.889 -0.00756532
124.444 -0.002569
125 -0.00950853
125.556 -0.00631373
126.111 -0.00741532
126.667 -0.00403189
127.222 -0.0101727
127.778 -0.00403458
128.333 -0.00758017
128.889 -0.00199107
129.444 -0.00918699
130 -0.00354288
130.556 -0.00567715
131.111 -0.00155784
131.667 -0.00851411
132.222 -0.00326184
132.778 -0.00681104
133.333 -0.000257063
133.889 -0.00699626
134.444 -0.00205171
135 -0.00674522
135.556 -0.00115657
136.111 -0.0062119
136.667 -0.00288576
137.222 -0.00665917
137.778 -0.00307246
138.333 -0.00841871
138.889 -0.00305151
139.444 -0.00769319
140 -0.00379196
140.556 -0.00846841
141.111 -0.0045186
141.667 -0.00817457
142.222 -0.0023651
142.778 -0.00790892
143.333 -0.00304137
143.889 -0.00639606
144.444 -0.00181273
145 -0.00653626
145.556 -0.000764339
146.111 -0.00405129
146.667 -0.000249966
147.222 -0.0065328
147.778 -0.00205702
148.333 -0.00366685
148.889 0.00100811
149.444 -0.00643841
150 -0.00152383
150.556 -0.00509333
151.111 -0.00136394
151.667 -0.00614905
152.222 -0.00225977
152.778 -0.00485751
153.333 -0.00105675
153.889 -0.00786448
154.444 -0.00169416
155 -0.0055674
155.556 -0.000812481
156.111 -0.00646521
156.667 -0.00128499
157.222 -0.0057577
157.778 0.00138726
158.333 -0.00534848
158.889 -0.00228735
159.444 -0.00349276
160 0.00280526
160.556 -0.00366402
161.111 -0.000321302
161.667 -0.00287148
162.222 0.00221738
162.778 -0.0052304
163.333 6.49674e-05
163.889 -0.00397151
164.444 0.00133779
165 -0.00626081
165.556 -0.00118192
166.111 -0.00437543
166.667 2.21381e-05
167.222 -0.00603842
167.778 -0.00244843
168.333 -0.00573876
168.889 0.000670189
169.444 -0.00629024
170 -0.00103429
170.556 -0.00506459
171.111 -0.00165371
171.667 -0.00507325
172.222 -0.00126682
172.778 -0.0034207
173.333 0.0011154
173.889 -0.00550316
174.444 -0.000705146
175 -0.00434859
175.556 0.00020088
176.111 -0.00567715
176.667 -0.00181787
177.222 -0.0041682
177.778 -0.00135882
178.333 -0.00574864
178.889 -0.000776176
179.444 -0.00405836
180 -0.00130454
180.556 -0.00510197
181.111 -0.00236824
181.667 -0.00390096
182.222 -0.000430806
182.778 -0.00585075
183.333 0.000142709
183.889 -0.00419284
184.444 0.000380119
185 -0.00510096
185.556 -0.00121972
186.111 -0.00414955
186.667 0.00106747
187.222 -0.00315616
187.778 0.000621635
188.333 -0.00325999
188.889 0.000922981
189.444 -0.00357507
190 0.00135593
190.556 -0.00376366
191.111 0.00143751
191.667 -0.00545537
192.222 -0.000305482
192.778 -0.00419138
193.333 -0.00154879
193.889 -0.00683432
194.444 -0.00281166
195 -0.00558986
195.556 -0.00270034
196.111 -0.00884262
196.667 -0.00387318
197.222 -0.0085671
197.778 -0.00237847
198.333 -0.00817199
198.889 -0.00357162
199.444 -0.0052662
200 -0.00158456
200.556 -0.00585293
201.111 -0.00134498
201.667 -0.00250177
202.222 0.00287562
202.778 -0.00367174
203.333 0.00314537
203.889 -0.000859356
204.444 0.00650116
205 -0.000504703
205.556 0.0065718
206.111 0.003715
206.667 0.00831475
207.222 0.00255782
207.778 0.00725548
208.333 0.00505302
208.889 0.00874199
209.444 0.00264612
210 0.00586763
210.556 0.00349608
211.111 0.00944973
211.667 0.00157578
212.222 0.00673231
212.778 0.00507104
213.333 0.00599051
213.889 0.000819451
214.444 0.00417424
215 0.00325798
215.556 0.00659162
216.111 0.000567784
216.667 0.00375205
217.222 0.00028804
217.778 0.0053819
218.333 -0.00111453
218.889 0.00242926
219.444 -0.00132298
220 0.00334501
220.556 -0.00261855
221.111 0.0021584
221.667 -0.00246431
222.222 0.00314184
222.778 -0.00330063
223.333 0.00107072
223.889 -0.00176343
224.444 0.00279002
225 -0.00196408
225.556 0.00126385
226.111 -0.00128641
